38598309;25/04/17;31/12/17;-16.300;-24.853;675.000;25.147;649.853;;
34623902;01/01/16;31/12/16;346.349;60.920;8.258.566;846.140;1.190.137;5.963.189;259.100
37614262;15/04/16;31/12/16;0;-50.000;0;;;;
28862237;01/01/16;31/12/16;-8.938;-8.938;0;-2.767.262;2.767.263;;
32562337;01/01/17;31/12/17;1.156.121;441.469;27.598.303;4.763.417;3.295.027;18.807.591;732.268
32879462;01/01/17;31/12/17;688.895;224.748;22.643.356;6.357.112;138.137;14.817.015;1.331.092
25566769;01/01/17;31/12/17;1.436.305;1.382.537;38.846.972;8.078.523;1.097.821;26.095.969;3.574.659
38418599;13/02/17;31/12/17;;0;0;0;0;0;0
33880960;01/01/17;31/12/17;4.281.807;3.091.680;122.322.532;11.574.383;2.309.975;104.958.140;3.480.034
36441453;01/01/17;31/12/17;2.770.267;1.170.030;74.404.624;7.483.500;6.240.842;59.026.686;1.653.596
36441658;01/01/17;31/12/17;1.712.749;368.144;61.521.267;597.969;12.310.756;48.414.893;197.649
27466052;01/01/16;31/12/16;2.319;787.374;6.761.874;4.696.889;64.985;2.000.000;
73444217;01/01/16;31/12/16;6.282;-1.290;6.531;847;5.684;;
37832529;01/01/17;31/12/17;87.014;23.439;1.247.714;322.523;606.777;285.505;32.909
37538884;01/01/17;31/12/17;0;0;0;0;;;
62384514;01/01/16;31/12/16;17.298;16.940;317.000;106.980;147.566;60.000;2.454
33372116;01/01/16;31/12/16;851.102;528.477;3.010.552;990.867;2.019.685;;
33571836;01/01/16;31/12/16;6;9.141;35.533;9.755;25.778;;
55772215;01/01/16;31/12/16;;-71.328;4.201.608;3.566.825;634.783;;
32674151;01/01/16;31/12/16;;0;0;0;;;
49649428;01/01/16;31/12/16;;948.163;2.050.201;1.364.900;20.301;665.000;
28314639;01/01/17;31/12/17;-5.000;-103.264;653.961;604.173;49.788;;
35384928;01/01/17;31/12/17;0;0;0;0;;;
87469816;01/01/16;31/12/16;1.456;20.514;242.626;26.117;216.509;;
12701748;01/01/16;31/12/16;249.161;20.031;2.245.581;2.207.883;37.698;;
30905989;01/01/17;31/12/17;0;0;0;0;;;
35030573;01/01/16;31/12/16;;0;0;0;;;
12729979;01/01/16;31/12/16;17.486;20.994;606.148;490.356;8.414;79.080;28.298
30906004;01/01/17;31/12/17;0;0;0;0;;;
30905997;01/01/17;31/12/17;0;0;0;0;;;
36691182;01/01/17;31/12/17;0;0;0;0;0;0;0
20405708;01/01/17;31/12/17;1.150.748;214.655;3.054.348;1.306.917;1.747.431;;
35056599;01/01/16;31/12/16;0;0;0;0;0;0;0
38629786;09/05/17;31/12/17;0;0;0;0;0;0;0
33506023;01/01/16;31/12/16;0;0;0;0;;;
38651722;18/05/17;31/12/17;0;0;0;0;;0;0
37806919;16/06/16;31/12/16;-12.662;2.752;723.597;52.752;670.845;;
38651633;18/05/17;31/12/17;0;0;0;0;0;0;0
26122627;01/01/17;31/12/17;483.113;24.258;22.134.089;17.293.611;919.483;3.920.995;
38767666;03/07/17;31/12/17;0;-50.000;0;0;;;
30198220;01/01/16;31/12/16;-5.573;5.442;319.813;116.729;203.084;;
27663427;01/01/16;31/12/16;0;17.903;0;0;0;0;0
28282729;01/01/16;31/12/16;;0;0;0;0;;
31743699;01/01/17;31/12/17;-12.166;458.263;4.064.612;3.284.463;780.149;;
36065176;01/01/16;31/12/16;-8.705;-659.480;0;-621.280;3.000;618.280;
30004272;01/01/17;31/12/17;-5.000;-6.858;401.545;114.572;286.973;;
36081392;01/01/16;31/12/16;64.626;2.049;0;1.867;40.263;;
32887090;01/01/17;31/12/17;;-32.874;371.737;136.804;234.933;;
87120910;01/01/16;31/12/16;5.002.179;-144.840;2.347.956;4.237;2.343.719;;
37264687;01/01/16;31/12/16;16.878;8.741;61.148;13.743;47.405;;
30800745;01/01/16;31/12/16;0;0;0;0;;;
32152805;01/01/16;31/12/16;682.756;9.922;3.274.517;1.008.779;2.265.738;;0
35525467;01/01/16;31/12/16;-2.108;24.815;616.752;143.599;388.536;84.617;
10039118;01/01/16;31/12/16;-7.200;-29.235;17.073;523.159;540.232;;
33772270;01/01/16;31/12/16;0;0;0;0;0;;
35532366;01/01/17;31/12/17;3.150.885;504.286;3.607.693;578.282;3.029.411;;
33956665;01/01/16;31/12/16;1.543.116;81.854;664.731;324.890;339.001;;840
37676837;10/05/16;31/12/16;0;0;0;0;0;0;0
38320130;10/01/17;31/12/17;-3.125;60.705;1.061.615;110.705;3.125;947.785;
38320114;04/01/17;31/12/17;-3.125;60.693;1.061.603;110.693;3.125;947.785;
38319795;05/01/17;31/12/17;-3.125;60.705;1.061.615;110.705;3.125;947.785;
38319868;04/01/17;31/12/17;-3.125;53.482;1.054.392;103.482;3.125;947.785;
25809165;01/01/17;31/12/17;-13.311;186.689;378.271;370.146;8.125;;
35046186;01/01/16;31/12/16;0;0;0;0;;;
10039266;01/01/16;31/12/16;-1.527.753;-2.406.535;182.025;-14.693.159;11.436.926;3.438.258;
36691182;01/01/16;31/12/16;0;0;0;0;0;0;0
27438733;01/01/16;31/12/16;;2.401;0;0;0;;
31332575;01/01/17;31/12/17;0;0;0;0;0;0;
34043760;01/01/16;31/12/16;-73.432;-73.432;20.896;-619.421;640.317;;
37099910;01/01/17;31/12/17;0;0;0;0;0;0;0
30004272;01/01/16;31/12/16;-5.800;-6.364;418.969;121.430;297.539;;
38846809;10/08/17;31/12/17;0;0;0;0;0;0;0
30814606;01/01/17;31/12/17;0;0;0;0;;;
34309337;01/01/17;31/12/17;0;0;0;0;;;
38876252;22/08/17;31/12/17;0;0;0;0;0;0;0
29604088;01/01/17;31/12/17;;-2.000;0;-151.057.624;18.032.420;17.788.480;115.236.724
37798592;15/06/16;30/06/17;0;0;0;0;0;0;0
35676430;01/01/17;31/12/17;989.972;-33.763;482.150;123.352;358.798;;0
36065141;01/01/17;31/12/17;3.500;1.454;0;0;0;0;
36562447;01/01/16;31/12/16;;0;0;0;;;
32652573;01/01/16;31/12/16;-4.213;514.515;1.271.911;1.248.939;22.972;;
38602764;01/01/17;31/12/17;13.311;-32.564;1.451.499;456.519;8.980;986.000;
21837385;01/01/17;31/12/17;826.009;7.062;1.699.646;226.483;1.473.163;;
56128913;01/01/16;31/12/16;0;0;0;0;0;0;0
31165660;01/01/17;31/12/17;630.819;-147.816;1.501.774;210.491;356.847;898.099;36.337
35657452;01/01/16;31/12/16;;28.882;95.231;60.434;34.797;;
35657444;01/01/16;31/12/16;;28.882;95.231;60.434;34.797;;
35657436;01/01/16;31/12/16;;28.882;95.231;60.434;34.797;;
31190177;01/01/16;31/12/16;-5.250;-5.250;0;-234.382;5.625;228.757;
30564103;01/01/17;31/12/17;-8.000;28.635;2.383.383;2.281.988;101.395;;
37907251;03/08/16;31/12/16;286.878;-562.636;594.907;-512.636;1.107.543;;
34216177;01/01/17;31/12/17;0;0;0;0;0;;
35145532;01/01/17;31/12/17;0;0;0;0;0;0;0
36914297;01/01/17;31/12/17;572.555;189.750;581.497;230.341;351.156;;
38508709;21/03/17;31/12/17;0;0;0;0;0;0;0
28312393;01/01/16;31/12/16;6.347.413;134.020;7.073.533;773.410;4.417.671;1.650.000;232.452
27596401;01/01/16;31/12/16;113.513;-353.099;1.008.976;446.901;99.969;462.106;
30722957;01/01/17;31/12/17;1.542.277;160.642;619.566;246.424;223.865;128.690;20.587
78735228;01/01/16;31/12/16;312.244;210.483;4.756.168;1.013.630;1.080.547;2.661.991;
38463055;05/03/17;31/12/17;0;0;0;0;0;0;0
31488230;01/01/16;31/12/16;-6.570;-9.505;325.884;-5.698;0;331.582;
28147333;01/01/16;31/12/16;51.631;54.251;521.641;495.069;26.572;;
28314582;01/01/17;31/12/17;-5.000;-106.249;1.560.324;1.552.424;7.900;;
38644742;01/06/17;31/12/17;0;0;0;0;0;0;0
30244907;01/01/17;31/12/17;-5.333;403;62.243;50.016;12.227;;
36978880;01/01/17;31/12/17;33.375;-30.802;2.026.895;-6.775;2.033.670;;
27959482;01/01/16;31/12/16;-9.027;130.473;820.774;329.497;491.277;;
34608830;01/01/17;31/12/17;4.897.022;986.077;120.353.438;15.252.695;733.346;103.218.688;1.148.709
32657753;01/01/17;31/12/17;-12.632;1.822.571;8.972.034;8.943.546;28.488;;
36890681;01/01/17;31/12/17;0;0;2;-1.420;1.422;;
36185465;01/01/17;31/12/17;0;0;0;0;;;
33576277;01/01/17;31/12/17;;-19.735;0;0;0;;
27438733;01/01/17;31/12/17;;0;0;0;0;;
37469165;01/01/17;31/12/17;13.420;4.712;0;0;0;0;0
33383029;01/01/17;31/12/17;323.942;54.071;188.806;63.312;125.494;;
31061660;01/01/17;31/12/17;-15.036;-15.036;0;0;;;
33078641;01/01/16;31/12/16;;66.550;564.238;541.905;22.333;;
30518691;01/01/17;31/12/17;296.766;-890.956;15.082.943;10.583.726;1.406.675;3.092.542;
27778984;01/01/17;31/12/17;8.327.658;-1.132.485;17.868.081;5.899.242;9.269.614;2.699.225;
37458449;01/01/17;31/12/17;0;0;0;0;0;0;0
31048494;01/01/16;31/12/16;-10.000;109.314;0;-10.000;10.000;;
25683463;01/01/17;31/12/17;-13.841;1.875.859;11.109.970;10.408.130;701.840;;
35145532;01/01/16;31/12/16;0;0;0;0;0;0;0
35033874;01/01/17;31/12/17;0;0;0;0;;;
35518657;01/01/16;31/12/16;0;0;0;0;;0;0
26738393;01/01/17;31/12/17;0;0;0;0;0;0;0
26455502;01/01/16;31/12/16;0;0;0;0;;;
35518223;01/01/16;31/12/16;0;0;0;0;;0;0
29809224;01/01/17;31/12/17;136.646;-125.064;983.561;156.908;826.653;;
18251981;01/01/17;31/12/17;0;0;0;0;;;0
36897295;01/01/17;31/12/17;-6.284;-268.670;1.346.544;-241.662;12.362;1.575.844;
35866868;01/01/17;31/12/17;;-8.591;7.114;-6.636;13.750;;
35818731;01/01/16;31/12/16;10.000;10.000;0;0;;;
36069120;01/01/16;31/12/16;0;0;0;0;0;0;0
31770068;01/01/17;31/12/17;-71.869;-69.925;0;-7.902;7.902;;
33878753;01/01/16;31/12/16;93.541;76.704;0;0;0;;
35864253;01/01/16;31/12/16;-749;-749;0;0;;;
38473964;04/03/17;31/12/17;0;0;0;0;0;0;0
37697257;01/01/17;31/12/17;0;0;0;0;0;0;
32892140;01/01/16;31/12/16;-33.941;351.350;1.109.986;622.577;52.575;431.344;3.490
38755307;29/06/17;31/12/17;0;0;0;0;0;0;0
38755560;30/06/17;31/12/17;0;0;0;0;0;0;0
33883757;01/01/17;31/12/17;23.249;-47.867;0;0;0;0;
32556329;01/01/16;31/12/16;-11.079;-11.079;0;0;0;;
29194688;01/01/17;31/12/17;5.125;-403.677;0;0;;;
34881367;01/01/16;31/12/16;0;0;0;0;0;0;0
36084235;01/01/17;31/12/17;2.670.384;1.510.765;1.893.894;1.705.877;188.017;;
36084219;01/01/17;31/12/17;-600;1.510.183;2.853.628;2.853.712;-84;;
20818972;01/01/17;31/12/17;-99.788;256.426;12.259.377;11.236.236;85.491;937.650;
28102569;01/01/17;31/12/17;-36.545;-74.700;1.091.700;-667.750;1.759.450;;
27916112;01/01/16;31/12/16;0;0;0;0;;;
36423021;01/01/16;31/12/16;-50.000;-50.000;0;0;;;
37113166;01/01/17;31/12/17;0;0;0;0;;;
37113263;01/01/17;31/12/17;0;0;0;0;0;0;0
36406429;01/01/16;31/12/16;0;0;0;0;0;0;0
30507037;01/01/17;31/12/17;-11.875;-11.875;31.447;20.197;11.250;;
32880649;01/01/17;31/12/17;697.143;190.962;1.918.635;957.147;299.307;575.580;86.600
32361277;01/01/16;31/12/16;0;0;0;0;0;0;0
37756741;01/01/17;31/12/17;1.120.820;187.192;2.558.536;451.627;2.098.351;;8.558
34607036;01/01/16;31/12/16;;-151.110;0;-165.096;28.108;;136.989
27235166;01/01/16;31/12/16;-82.727;-105.749;592.036;303.751;287.300;;985
20694114;01/01/16;31/12/16;-6.500;-17.212;0;-100.907;100.907;;
35667016;01/01/17;31/12/17;1.403.810;90.656;1.157.863;-189.632;609.933;737.562;
38181491;01/01/17;31/12/17;0;0;0;0;0;0;0
27662374;01/01/17;31/12/17;-5.000;279.816;1.137.933;1.132.933;5.000;;
26407125;01/01/16;31/12/16;-9.575;-9.576;0;-25.042;25.042;;
31085403;01/01/17;31/12/17;40.397.818;1.957.336;13.335.374;3.267.677;10.067.697;;
17466100;01/01/17;31/12/17;4.535.481;85.789;4.555.060;659.483;1.775.549;2.105.028;15.000
33063083;01/01/17;31/12/17;14.866;-22.553;73.933;-87.037;160.970;;
32099998;01/01/17;31/12/17;112.281;77.899;9.774.995;4.919.449;1.057.085;3.798.461;
27662366;01/01/17;31/12/17;-5.000;276.315;1.041.480;1.011.157;30.323;;
73186811;01/01/17;31/12/17;-8.430;238.211;6.140.220;6.114.969;25.251;;0
37690767;15/05/16;31/12/16;0;0;0;0;0;0;
32565492;01/01/16;31/12/16;0;0;0;0;0;0;0
31371392;01/01/17;31/12/17;0;0;1.000.250;1.000.250;;;
35233598;01/01/16;31/12/16;0;0;0;0;0;;
30068335;01/01/16;31/12/16;-3.750;-3.750;0;-3.197.625;3.750;3.193.875;
32761100;01/01/17;31/12/17;0;0;0;-279.887;4.500;275.387;
38613022;02/05/17;31/12/17;0;0;0;0;0;0;0
28894996;01/01/17;31/12/17;841.358;322.394;196.603;54.514;142.089;;
36902175;01/01/16;31/12/16;0;0;0;0;0;0;0
21781177;01/01/17;31/12/17;-18.779;533.935;4.370.721;3.605.603;33.705;731.413;
38467069;06/03/17;31/12/17;0;0;0;0;0;0;0
35837116;01/01/16;31/12/16;0;0;0;0;0;0;0
48256511;01/01/17;31/12/17;0;0;0;0;0;0;0
38888943;29/08/17;31/12/17;0;24.570;0;0;0;0;0
28979126;01/01/16;31/12/16;-1.875;14.023;1.195.402;992.772;2.000;;200.630
38606336;01/05/17;31/12/17;-44.680;-44.680;16.152;-44.680;60.832;;
30564863;01/01/17;31/12/17;454.230;51.499;789.940;374.189;415.751;;
30505336;01/01/17;31/12/17;-3.640;51.738;488.309;484.684;3.625;;
27957781;01/01/16;31/12/16;0;0;0;0;;;
33947763;01/01/17;31/12/17;-9.000;217.037;3.566.925;1.409.169;2.157.756;;
33048645;01/01/17;31/12/17;1.261.113;-48.198;1.290.718;-273.233;1.563.951;;
36026111;01/01/17;31/12/17;4.486.693;1.145.368;7.089.430;4.921.316;1.578.182;354.882;235.050
25603508;01/01/16;31/12/16;-3.750;-3.750;0;-22.340;22.340;;
35140352;01/01/17;31/12/17;204.403;31.526;8.693.650;2.364.753;2.073.611;4.255.286;
27706479;01/01/17;31/12/17;4.587.202;518.454;1.940.424;916.256;997.275;;26.893
26032695;01/01/17;31/12/17;;254.884;4.597.757;543.361;4.054.396;;
31937884;01/01/17;31/12/17;;250.514;853.880;796.266;57.614;;
37685593;11/05/16;31/12/16;0;0;0;0;0;0;0
37590215;04/04/16;31/12/16;0;-1;0;0;;;
25095103;01/01/16;31/12/16;0;0;0;0;;;
36026189;01/01/17;31/12/17;-7.124;1.156.778;5.856.566;5.729.058;127.508;;
38791265;01/01/17;31/12/17;602.348;26.397;1.565.596;981.478;346.265;102.822;135.031
35866884;01/01/17;31/12/17;0;0;0;0;;;
37131008;01/01/17;31/12/17;-3.500;1.628;0;0;0;;
15278609;01/01/16;31/12/16;-25.817;7.885;710.345;587.687;122.658;;
33392893;01/01/17;31/12/17;-1.375;3.217;171.099;59.683;111.416;;
27357792;01/01/16;31/12/16;269.464;201.975;1.645.738;381.188;5.407;1.259.143;
35400788;01/01/16;31/12/16;0;;0;0;;;
38719254;09/06/17;31/12/17;0;0;0;0;;;
38613561;03/05/17;31/12/17;0;0;0;0;;;
34581886;01/01/16;31/12/16;-5.199;348.052;1.404.701;1.393.827;10.874;0;
31174406;01/01/16;31/12/16;-2.125;-585.047;2.000.736;1.982.254;18.482;;
34692858;01/01/17;31/12/17;;240.844;1.790.802;1.336.144;454.658;;
35874089;01/01/17;31/12/17;0;0;0;1;0;0;0
37806730;01/01/17;31/12/17;0;-1.814.699;0;0;0;0;0
27966187;01/01/17;31/12/17;8.093.412;900.246;23.353.646;6.522.935;6.639.429;8.094.434;2.096.848
33363575;01/01/17;31/12/17;0;0;0;0;0;;
31939658;01/01/17;31/12/17;1.346.423;54.605;617.404;171.895;445.509;;
28675208;01/01/17;31/12/17;;0;0;0;0;;0
10028655;01/01/17;31/12/17;3.425.979;-313.448;3.282.094;2.019.788;1.254.108;;8.198
35140247;01/01/17;31/12/17;96.751;85.174;3.888.987;3.796.609;91.016;;1.362
29239819;01/01/16;31/12/16;0;0;0;0;;;
34581673;01/01/17;31/12/17;891.446;35.147;1.092.145;729.542;309.056;;53.547
30701259;01/01/17;31/12/17;189.880;28.786;451.739;236.641;184.252;;30.846
31846765;01/01/16;31/12/16;0;0;0;0;0;0;0
25001966;01/01/16;31/12/16;22.139;4.439.837;0;0;0;0;
25804589;01/01/17;31/12/17;-17.886;267.543;14.188.536;14.119.130;69.406;;
32439950;01/01/17;31/12/17;0;182.020;0;0;0;;
37106062;01/01/17;31/12/17;;62.419;2.306.469;2.299.994;6.475;;
25815475;01/01/17;31/12/17;-60.294;-43.757;5.329.819;2.594.601;9.751;2.725.467;
31939038;01/01/17;31/12/17;-6.375;57.174;255.306;250.517;4.789;;
31172969;01/01/17;31/12/17;3.537.946;1.014.283;5.309.381;3.234.648;2.074.733;;
37116432;01/01/17;31/12/17;1.250;32.184;1.149.996;1.140.971;9.025;;
37116823;01/01/17;31/12/17;1.250;32.184;1.149.996;1.140.971;9.025;;
33963491;01/01/17;31/12/17;27.801;6.590;504.255;-7.799;312.054;200.000;
38638718;14/05/17;31/12/17;-1.300;-1.300;0;0;0;0;0
26053056;01/01/17;31/12/17;1.675.296;300.078;1.184.992;-265.949;1.450.491;0;
38526707;28/03/17;31/12/17;-6.241;-26.136;5.154;-26.135;31.289;;
30208935;01/01/17;31/12/17;;0;0;0;0;;
36432276;01/01/17;31/12/17;-6.473;243.001;389.347;282.847;98.500;8.000;
32276792;01/01/17;31/12/17;3.023.508;185.886;3.565.304;2.292.231;1.273.073;;
36725982;01/01/16;31/12/16;18.332;14.299;0;0;;;
29800537;01/01/17;31/12/17;-7.403;-59.887;1.666.166;895.927;770.239;;
37614769;01/01/17;31/12/17;;-41.075;17.635;9.491;8.144;;
36919426;01/01/17;31/12/17;0;0;0;20;0;0;0
37617997;01/01/17;31/12/17;;-44.272;30.444;15.344;15.100;;
36045930;01/01/17;31/12/17;-1.000;-1.000;0;0;;;
36432306;01/01/17;31/12/17;;-289.248;579.834;368.057;211.777;;
29394997;01/01/17;31/12/17;;-140.629;0;0;0;;
29395101;01/01/17;31/12/17;;-128.744;0;0;0;;
36552026;01/01/16;31/12/16;-16.619;1.308.488;3.345.714;1.893.267;1.452.447;;
36974796;01/01/17;31/12/17;;-71.427;198.342;7.541;190.801;;
32298710;01/01/16;31/12/16;138.342;826.195;1.551.895;1.511.933;39.962;;
27000754;01/01/17;31/12/17;115.193;46.717;411.774;-140.996;552.770;;
36933623;01/01/17;31/12/17;0;0;0;0;;;
27505538;01/01/17;31/12/17;-5.125;0;0;0;;;
36933623;01/01/16;31/12/16;-50.000;-50.000;0;0;;;
38581074;20/04/17;31/12/17;;-1;0;0;;;
33080573;01/01/16;31/12/16;226.612;106.353;15.083.628;235.084;1.831.918;13.016.626;
36893419;01/01/17;31/12/17;-417.792;-398.867;600.771;-903.730;530.081;974.420;
29310610;01/01/16;31/12/16;-2.500;-2.500;0;-5.000;5.000;;
31084474;01/01/16;31/12/16;-4.375;-17.040;0;-333.210;333.210;;
32940889;01/01/17;31/12/17;;467.616;9.471.894;5.319.025;335.733;3.575.319;241.817
30564863;01/01/16;31/12/16;582.460;-4.720;853.684;447.690;405.993;;
30505336;01/01/16;31/12/16;-3.500;-5.428;546.842;536.345;10.496;;
27230571;01/01/17;31/12/17;1.811.886;75.007;3.460.154;1.946.276;1.507.206;;6.672
37786012;01/01/17;31/12/17;2.370.803;-81.792;527.900;-28.604;556.504;;0
15649437;01/01/17;31/12/17;3.113.371;26.588;3.072.253;535.772;1.731.814;804.667;
38869124;21/08/17;31/12/17;0;-1.000;0;0;0;;
39032961;24/10/17;31/12/17;-6.875;-5.362;1.563.000;44.638;1.518.362;;
36542314;01/01/17;31/12/17;0;;0;0;;;
38667866;26/05/17;31/12/17;0;0;0;0;0;0;0
29776849;01/01/16;31/12/16;-2.500;-2.500;0;-25.849;25.849;;
33357311;01/01/16;31/12/16;;-6.530;0;-40.090;40.090;;
34596735;01/01/16;31/12/16;63.383;1.350.727;7.032.829;6.085.138;919.995;;27.696
30817737;01/01/16;31/12/16;35.038;6.531;1.320.168;-105.875;969.426;440.806;15.811
38846841;10/08/17;31/12/17;0;0;0;0;0;0;0
38151835;01/01/17;31/12/17;0;0;0;0;0;0;0
29843376;01/01/16;31/12/16;0;-7.364;0;-850.768;850.768;;
37098418;01/01/17;31/12/17;-9.321;-9.321;36.492;-65.796;102.288;;
34801169;01/01/16;31/12/16;0;0;0;0;;;
39056941;02/11/17;31/12/17;0;0;0;0;0;0;0
60511519;01/01/16;31/12/16;0;0;0;0;0;;
36480629;01/01/17;31/12/17;0;0;0;0;0;0;0
33353995;01/01/16;31/12/16;;-19.285;9.230;-44.960;54.190;;
16882739;01/01/16;31/12/16;-40.768;215.906;1.699.602;1.668.198;31.404;;
36051051;01/01/17;31/12/17;0;0;0;0;0;0;0
30592441;01/01/17;31/12/17;-5.692;8.614;108.027;72.355;35.672;;
29940096;01/01/16;31/12/16;942.346;734.752;8.829.712;4.852.274;692.707;3.284.731;
38476335;03/03/17;31/12/17;0;0;0;0;;;
27916775;01/01/16;31/12/16;329.715;7.670;1.480.793;540.792;205.160;734.841;
29694923;01/01/16;31/12/16;0;;0;0;;;
33500335;01/01/17;31/12/17;-6.250;1.032.642;2.182.804;1.986.512;196.292;;
19522407;01/01/16;31/12/16;0;0;0;0;;;
37608122;12/04/16;31/12/16;10.000;8.310;81.948;58.310;23.638;;
32311482;01/01/17;31/12/17;1.299.987;975.589;3.305.675;1.413.572;1.892.103;0;0
32311423;01/01/17;31/12/17;825.429;62.984;962.796;420.115;541.581;;1.100
36491884;01/01/17;31/12/17;;0;0;0;;;
38728504;16/06/17;31/12/17;0;0;0;0;;;
36902175;01/01/17;31/12/17;0;0;0;0;0;0;0
34468605;01/01/16;31/12/16;58.041;518.867;2.729.091;1.400.732;1.328.359;;
34073376;01/01/17;31/12/17;3.716;866;129.237;-695.570;824.807;;
34805024;01/01/17;31/12/17;-10.448;-20.354;25.899;2;25.897;;
30716124;01/01/17;31/12/17;1.115.827;128.492;919.350;372.219;547.131;;
31164826;01/01/17;31/12/17;-2.450;120.047;377.486;319.447;3.750;54.289;
29149100;01/01/16;31/12/16;-3.750;-3.750;0;-3.922.754;;;
35240934;01/01/16;31/12/16;;-2.180;0;0;;;
33644027;01/01/16;31/12/16;155.904;93.607;20.814;19.353;1.461;;
33382332;01/01/16;31/12/16;;287.818;2.295.033;962.713;1.054.590;;277.730
35664947;01/01/16;31/12/16;0;0;0;0;0;;
38635964;01/01/17;31/12/17;902.049;-162.688;1.542.193;-76.637;1.432.376;100.000;86.454
82859128;01/01/16;31/12/16;294.217;294.217;0;0;0;;
34212473;01/01/16;31/12/16;;0;0;0;;;
32270395;01/01/17;31/12/17;6.052.580;88.903;4.055.271;2.173.923;1.873.873;;7.475
32452752;01/01/17;31/12/17;-16.487;1.299;2.463.068;1.183.680;1.279.388;;
36903651;01/01/16;31/12/16;-50.000;-50.000;0;0;;;
29604088;01/01/16;31/12/16;;-7.000;0;-151.055.624;18.030.420;17.788.480;115.236.724
34726906;01/01/16;31/12/16;0;0;0;0;;;
30905989;01/01/16;31/12/16;0;0;0;0;;;
30905997;01/01/16;31/12/16;0;0;0;0;;;
30906004;01/01/16;31/12/16;0;0;0;0;;;
28103883;01/01/16;31/12/16;-7.526;-10.790;500.527;-30.636;531.163;;
27111238;01/01/17;31/12/17;-97.471;-97.471;0;0;0;;
36946520;01/01/17;31/12/17;;-140.669;0;-138.127;109.299;;28.828
17524674;01/01/16;31/12/16;38.290;38.290;0;0;0;0;0
28862237;01/01/17;31/12/17;-12.000;-12.000;0;-2.779.262;2.779.262;;
38568787;12/04/17;31/12/17;0;0;0;0;;;
36898178;01/01/16;31/12/16;;-5.625;0;-33.123;33.123;;
78021012;01/01/16;31/12/16;-6.450;-6.450;219.156;195.445;23.711;;
35473041;01/01/17;31/12/17;83.678;-7.204;168.886;66.938;101.948;;
33502559;01/01/16;31/12/16;0;;0;0;;;
28515367;01/01/17;31/12/17;-3.625;-4.278;0;-24.248;24.248;;
37751499;26/05/16;31/12/16;5.291;5.291;0;0;0;0;0
34903875;01/01/16;31/12/16;0;;0;0;;;
70660210;01/01/16;31/12/16;;-7.499;0;0;;;
37034657;01/01/17;31/12/17;639.121;497.817;717.229;556.753;65.959;;94.517
35677089;01/01/16;31/12/16;0;0;0;0;0;0;0
36998326;01/01/17;31/12/17;-11.563;488.798;607.815;547.734;60.081;;
28330022;01/01/17;31/12/17;105.920;1.045.745;12.294.617;11.500.264;772.056;;22.297
36075597;01/01/16;31/12/16;0;0;0;0;0;0;0
36437197;01/01/17;31/12/17;-189.092;-189.092;0;0;0;0;0
36035099;01/01/16;31/12/16;-7.500;76.782;3.390.859;3.375.859;15.000;;
30495659;01/01/16;31/12/16;739.690;108.602;506.369;277.413;200.556;;28.400
31481732;01/01/17;31/12/17;-4.937;-4.937;271.645;65.410;4.500;201.735;
35841598;01/01/16;31/12/16;0;0;0;0;0;0;0
19370305;01/10/16;31/12/16;0;0;0;0;;;
31182468;01/01/17;31/12/17;1.203.168;408.734;1.334.562;536.799;797.763;;0
34728046;01/01/17;31/12/17;54.285;52.510;0;0;0;;
38611267;01/05/17;31/12/17;-8.315;-28.542;658.516;21.458;637.058;;
38680781;01/06/17;31/12/17;950.784;794.719;1.698.692;845.719;852.973;;
38681354;01/06/17;31/12/17;-231.388;-281.588;250.461;218.412;32.049;;
38680412;01/06/17;31/12/17;-8.170;-9.916;527.841;40.084;487.757;;
39007657;12/10/17;31/12/17;-3.000;-3.000;0;0;0;0;0
34578486;01/01/17;31/12/17;0;0;0;0;0;0;0
33383002;01/01/17;31/12/17;-19.546;127.736;741.611;726.261;15.350;;
19343111;01/01/16;31/12/16;;-11.000;5.813.000;5.813.000;0;;
87120910;01/01/17;31/12/17;5.342.276;177.273;1.945.590;181.510;1.764.080;;
36715340;01/01/16;31/12/16;-397.061;-397.061;0;0;0;;
30565622;01/01/16;31/12/16;963.011;962.374;0;0;0;;
24231674;01/01/16;31/12/16;-69.182;-71.292;72.547;-72.660;145.207;;
34903867;01/01/16;31/12/16;0;;0;0;;;
33378637;01/01/16;31/12/16;0;7.512;0;0;0;;
24244318;01/01/17;31/12/17;-927.219;-2.397.805;0;0;0;;0
30516923;01/01/16;31/12/16;;-84.664;905.638;870.819;11.980;;22.839
60978913;01/01/16;31/12/16;-165.000;7.438.000;32.583.000;23.757.000;534.000;;8.292.000
34351600;01/01/17;31/12/17;512.668;-20.992;292.674;84.434;208.240;;
33955197;01/01/17;31/12/17;88.778;80.165;1.595.518;627.352;951.776;;16.390
30565282;01/01/16;31/12/16;0;0;0;0;0;;
32450075;01/01/17;31/12/17;-10.327;565.535;4.140.926;2.358.617;1.523.909;258.400;
35840737;01/01/16;31/12/16;-2.551;38.010;105.218;75.718;29.500;;
28715676;01/01/16;31/12/16;0;0;0;0;0;;
31050545;01/01/17;31/12/17;;0;0;0;;;
36460490;01/01/17;31/12/17;211.920;-414;303.340;-76.417;379.757;;
31491118;01/01/17;31/12/17;-19.587;-321.583;2.542.883;2.137.487;405.396;;
